Date,Open,High,Low,Volume,Close
2017-05-09,1723.89,1833.49,1716.3,1167920000.0,1755.36
2017-05-08,1596.92,1723.35,1596.92,1340320000.0,1723.35
2017-05-07,1579.47,1596.72,1559.76,1080029952.0,1596.71
2017-05-06,1556.81,1578.8,1542.5,582529984.0,1578.8
2017-05-05,1540.87,1618.03,1530.31,946035968.0,1555.45
2017-05-04,1490.72,1608.91,1490.72,933548992.0,1537.67
2017-05-03,1453.78,1492.77,1447.49,583795968.0,1490.09
2017-05-02,1421.03,1473.9,1415.69,477337984.0,1452.82
2017-05-01,1348.3,1434.32,1348.3,713624000.0,1421.6
2017-04-30,1321.87,1347.91,1314.92,413115008.0,1347.89
2017-04-29,1317.84,1327.2,1315.21,422705984.0,1321.79
2017-04-28,1317.74,1331.28,1292.37,527488992.0,1316.48
2017-04-27,1281.88,1319.7,1281.3,449196992.0,1317.73
2017-04-26,1265.99,1294.83,1265.93,329631008.0,1281.08
2017-04-25,1250.45,1267.58,1249.97,242556000.0,1265.49
2017-04-24,1209.63,1250.94,1209.63,235806000.0,1250.15
2017-04-23,1231.92,1232.2,1203.94,258951008.0,1207.21
2017-04-22,1222.71,1235.56,1208.47,249320000.0,1231.71
2017-04-21,1229.42,1235.94,1215.56,272167008.0,1222.05
2017-04-20,1211.08,1240.79,1208.41,315108000.0,1229.08
2017-04-19,1212.13,1215.51,1205.08,288060992.0,1210.29
2017-04-18,1193.77,1217.57,1193.77,270524000.0,1211.67
2017-04-17,1183.25,1194.9,1172.65,253206000.0,1193.91
2017-04-16,1172.61,1187.22,1172.61,183231008.0,1182.94
2017-04-15,1167.3,1188.0,1164.96,203559008.0,1172.52
2017-04-14,1170.33,1190.8,1159.79,254827008.0,1167.54
2017-04-13,1201.02,1205.89,1156.44,351968992.0,1169.28
2017-04-12,1204.81,1207.14,1196.76,288702016.0,1200.37
2017-04-11,1187.46,1208.07,1187.46,216182000.0,1205.01
2017-04-10,1187.3,1190.34,1179.04,215883008.0,1187.13
2017-04-09,1176.57,1197.21,1171.86,242343008.0,1187.87
2017-04-08,1172.65,1184.98,1162.58,209312000.0,1175.95
2017-04-07,1178.94,1186.58,1163.39,317022016.0,1176.9
2017-04-06,1125.81,1188.37,1125.81,511222016.0,1182.68
2017-04-05,1134.14,1135.09,1113.63,414784000.0,1124.78
2017-04-04,1145.52,1156.44,1120.52,436310016.0,1133.25
2017-04-03,1102.95,1151.74,1102.95,580444032.0,1143.81
2017-04-02,1080.61,1107.59,1075.45,514187008.0,1102.17
2017-04-01,1071.71,1091.72,1061.09,289633984.0,1080.5
2017-03-31,1026.64,1074.92,1026.64,447287008.0,1071.79
2017-03-30,1042.21,1049.29,1020.04,352968992.0,1026.43
2017-03-29,1046.08,1055.13,1015.88,298457984.0,1039.97
2017-03-28,1044.58,1064.65,1027.73,326332000.0,1047.15
2017-03-27,972.05,1046.4,971.98,372535008.0,1045.77
2017-03-26,974.02,1007.96,954.19,303668000.0,966.72
2017-03-25,936.54,975.76,903.71,435803008.0,972.78
2017-03-24,1038.45,1040.47,934.36,491038016.0,937.52
2017-03-23,1050.05,1058.01,1028.93,248540000.0,1038.59
2017-03-22,1120.65,1120.65,1014.21,380840992.0,1049.14
2017-03-21,1055.36,1122.43,1055.36,337391008.0,1120.54
2017-03-20,1037.24,1063.03,1036.68,286529984.0,1054.23
2017-03-19,976.73,1069.91,976.73,406648000.0,1036.74
2017-03-18,1099.69,1114.07,957.66,621302016.0,973.82
2017-03-17,1180.16,1180.16,1099.57,706598976.0,1100.23
2017-03-16,1251.33,1257.98,1152.44,638568000.0,1187.81
2017-03-15,1240.16,1251.61,1239.75,297804992.0,1249.61
2017-03-14,1232.16,1244.81,1220.72,245306000.0,1240.0
2017-03-13,1221.78,1237.37,1217.03,380276992.0,1231.92
2017-03-12,1176.62,1226.98,1175.36,227176000.0,1221.38
2017-03-11,1116.32,1193.83,1116.32,283320000.0,1175.83
2017-03-10,1189.36,1270.47,1077.25,563795968.0,1116.72
2017-03-09,1150.35,1197.46,1141.23,212283008.0,1188.49
2017-03-08,1223.23,1232.16,1148.08,332603008.0,1150.0
2017-03-07,1273.21,1275.55,1204.8,291256000.0,1223.54
2017-03-06,1267.47,1276.0,1264.6,153656992.0,1272.83
2017-03-05,1254.29,1267.29,1238.06,134127000.0,1267.12
2017-03-04,1277.43,1279.4,1230.51,183270000.0,1255.15
2017-03-03,1250.71,1280.31,1250.71,315739008.0,1274.99
2017-03-02,1224.68,1262.13,1215.62,368275008.0,1251.01
2017-03-01,1180.04,1222.5,1179.69,229056992.0,1222.5
2017-02-28,1180.72,1193.25,1171.82,184956000.0,1179.97
2017-02-27,1163.78,1181.98,1163.38,131570000.0,1179.97
2017-02-26,1144.27,1167.47,1130.2,116486000.0,1165.2
2017-02-25,1170.41,1174.85,1124.59,139960992.0,1143.84
2017-02-24,1172.71,1200.39,1131.96,330759008.0,1173.68
2017-02-23,1117.27,1176.62,1116.96,189454000.0,1166.72
2017-02-22,1114.8,1125.39,1100.55,136100000.0,1117.44
2017-02-21,1079.28,1117.25,1076.93,186868992.0,1115.3
2017-02-20,1048.69,1080.49,1041.69,109478000.0,1079.98
2017-02-19,1054.76,1056.81,1043.46,77423296.0,1047.87
2017-02-18,1049.21,1061.1,1046.96,99073504.0,1054.42
2017-02-17,1026.12,1053.17,1025.64,136474000.0,1046.21
2017-02-16,1007.65,1033.37,1007.65,122277000.0,1027.44
2017-02-15,1006.21,1008.84,1001.58,89759400.0,1007.48
2017-02-14,991.73,1011.51,986.47,137946000.0,1004.55
2017-02-13,998.89,1002.1,976.0,100607000.0,990.64
2017-02-12,1003.52,1004.76,996.92,67530000.0,999.18
2017-02-11,988.9,1009.29,982.83,102261000.0,1004.45
2017-02-10,995.63,998.91,946.69,190452000.0,988.67
2017-02-09,1064.7,1088.99,953.34,407220000.0,994.38
2017-02-08,1062.32,1078.97,1037.49,201855008.0,1063.07
2017-02-07,1040.14,1061.93,1040.14,146007008.0,1061.35
2017-02-06,1028.4,1044.64,1028.16,111762000.0,1038.15
2017-02-05,1043.52,1043.63,1022.37,114208000.0,1027.34
2017-02-04,1031.33,1045.9,1015.16,155064000.0,1042.9
2017-02-03,1011.46,1033.87,1008.79,201278000.0,1029.91
2017-02-02,990.0,1013.52,983.22,145820992.0,1011.8
2017-02-01,970.94,989.11,970.74,150110000.0,989.02
2017-01-31,920.96,972.02,920.96,164582000.0,970.4
2017-01-30,920.15,923.05,919.47,78227296.0,920.38
2017-01-29,922.07,923.42,919.15,60851700.0,919.5
2017-01-28,919.81,923.91,919.81,68979600.0,921.59
2017-01-27,918.36,923.22,915.85,125594000.0,919.75
2017-01-26,902.4,919.33,902.22,131958000.0,917.59
2017-01-25,891.92,903.25,891.69,120831000.0,901.54
2017-01-24,910.68,924.15,892.29,111349000.0,892.69
2017-01-23,925.5,928.27,916.74,73588600.0,921.01
2017-01-22,922.21,937.53,897.56,116573000.0,924.67
2017-01-21,895.55,927.37,895.53,111158000.0,921.79
2017-01-20,898.17,899.4,887.01,86728400.0,895.03
2017-01-19,888.34,904.61,884.34,105625000.0,899.07
2017-01-18,909.37,917.5,858.3,225676992.0,886.62
2017-01-17,830.95,910.56,830.8,155095008.0,907.94
2017-01-16,821.78,834.53,820.27,82755200.0,831.53
2017-01-15,818.14,823.31,812.87,71013600.0,821.8
2017-01-14,825.14,835.09,812.46,93063296.0,818.41
2017-01-13,803.74,829.0,780.0,168968000.0,823.98
2017-01-12,775.18,826.25,755.76,222326000.0,804.83
2017-01-11,908.11,919.45,762.77,310928992.0,777.76
2017-01-10,902.44,914.87,901.06,115808000.0,907.68
2017-01-09,913.24,913.69,879.81,141876992.0,902.83
2017-01-08,908.17,942.72,887.25,158715008.0,911.2
2017-01-07,903.49,908.59,823.56,279550016.0,908.59
2017-01-06,1014.24,1046.81,883.94,351876000.0,902.2
2017-01-05,1156.73,1191.1,910.42,510199008.0,1013.38
2017-01-04,1044.4,1159.42,1044.4,344945984.0,1154.73
2017-01-03,1021.6,1044.08,1021.6,185168000.0,1043.84
2017-01-02,998.62,1031.39,996.7,222184992.0,1021.75
2017-01-01,963.66,1003.08,958.7,147775008.0,998.33
2016-12-31,960.63,963.74,947.24,99135104.0,963.74
2016-12-30,972.53,972.53,934.83,187474000.0,961.24
2016-12-29,975.13,979.4,954.5,199320000.0,973.5
2016-12-28,934.83,975.92,934.83,236630000.0,975.92
2016-12-27,908.35,940.05,904.26,167308000.0,933.2
2016-12-26,896.91,913.18,896.9,123771000.0,907.61
2016-12-25,899.65,899.65,862.42,143664992.0,896.18
2016-12-24,922.18,923.48,886.34,137727008.0,898.82
2016-12-23,864.89,925.12,864.68,275564000.0,921.98
2016-12-22,834.18,875.78,834.15,200027008.0,864.54
2016-12-21,800.64,834.28,799.41,155576000.0,834.28
2016-12-20,792.25,801.34,791.5,99629296.0,800.88
2016-12-19,790.69,793.61,790.32,74886400.0,792.71
2016-12-18,791.01,794.74,788.03,60524400.0,790.53
2016-12-17,785.17,792.51,784.86,78989800.0,790.83
2016-12-16,778.96,785.03,778.96,83608200.0,784.91
2016-12-15,780.07,781.43,777.8,81580096.0,778.09
2016-12-14,780.01,782.03,776.84,75979000.0,781.48
2016-12-13,780.65,788.46,777.96,81645600.0,780.56
2016-12-12,770.04,781.92,770.04,76571000.0,780.09
2016-12-11,774.75,774.8,765.41,57313400.0,769.73
2016-12-10,773.02,777.09,772.91,53843100.0,774.65
2016-12-09,769.94,774.53,769.65,68705296.0,772.79
2016-12-08,768.08,774.7,765.95,80111904.0,770.81
2016-12-07,764.21,771.54,759.75,96426096.0,768.13
2016-12-06,758.72,765.62,758.72,116218000.0,764.22
2016-12-05,773.39,773.47,751.71,106363000.0,758.7
2016-12-04,771.64,773.87,768.16,60557900.0,773.87
2016-12-03,778.25,778.25,764.86,69547296.0,771.16
2016-12-02,757.54,781.3,757.54,127605000.0,777.94
2016-12-01,746.05,758.28,746.05,80461904.0,756.77
2016-11-30,736.28,747.93,736.27,84070800.0,745.69
2016-11-29,736.33,737.47,734.56,68511104.0,735.6
2016-11-28,732.48,738.01,732.48,61888600.0,735.81
2016-11-27,735.44,739.02,731.09,52601800.0,732.03
2016-11-26,741.51,742.21,729.63,54962700.0,735.38
2016-11-25,740.44,741.65,734.59,67807600.0,741.65
2016-11-24,744.62,746.83,733.49,85919296.0,740.29
2016-11-23,751.74,752.25,738.92,76543800.0,744.59
2016-11-22,739.64,753.87,736.53,129906000.0,751.35
2016-11-21,731.27,741.72,730.51,60802400.0,739.25
2016-11-20,751.88,755.48,717.94,154116000.0,731.03
2016-11-19,751.83,756.24,744.47,110608000.0,751.62
2016-11-18,740.71,752.88,736.89,87363104.0,751.59
2016-11-17,744.88,755.65,739.51,108579000.0,740.98
2016-11-16,711.17,747.61,709.04,141294000.0,744.2
2016-11-15,705.79,715.72,705.26,72038496.0,711.62
2016-11-14,702.0,706.28,699.81,62993000.0,705.02
2016-11-13,705.2,705.26,687.32,80318096.0,702.03
2016-11-12,716.75,717.15,704.03,64622500.0,705.05
2016-11-11,715.55,718.32,714.41,63119700.0,716.41
2016-11-10,722.84,723.02,711.21,68807800.0,715.53
2016-11-09,709.83,740.05,708.61,132429000.0,723.27
2016-11-08,703.09,712.99,702.39,79660800.0,709.85
2016-11-07,710.74,710.74,699.9,65047100.0,703.13
2016-11-06,703.81,714.26,699.56,59902200.0,711.52
2016-11-05,703.53,707.51,697.74,53752300.0,703.42
2016-11-04,689.12,706.93,685.56,99907696.0,703.23
2016-11-03,742.35,745.77,678.16,172808000.0,688.7
2016-11-02,730.07,740.83,722.35,84865200.0,740.83
2016-11-01,701.34,736.45,701.34,130527000.0,729.79
2016-10-31,702.64,709.29,691.68,97064400.0,700.97
2016-10-30,714.12,714.12,696.47,100665000.0,701.86
2016-10-29,690.29,720.4,690.05,134760992.0,714.48
2016-10-28,688.0,690.44,684.16,81145504.0,689.65
2016-10-27,678.21,688.59,678.04,96105296.0,688.31
2016-10-26,657.68,679.73,657.68,88877104.0,678.3
2016-10-25,654.0,664.42,653.7,90378800.0,657.59
2016-10-24,657.16,657.25,652.59,62218200.0,653.76
2016-10-23,657.62,661.13,653.89,54474600.0,657.07
2016-10-22,633.14,658.2,632.85,78556496.0,657.29
2016-10-21,630.83,634.09,630.69,55951000.0,632.83
2016-10-20,630.66,631.92,628.26,56957300.0,630.86
2016-10-19,638.13,638.87,628.01,69381696.0,630.52
2016-10-18,639.41,640.74,636.0,65546700.0,637.96
2016-10-17,641.82,642.33,638.66,58063600.0,639.19
2016-10-16,639.08,642.9,638.9,40298100.0,641.63
2016-10-15,640.31,642.1,637.39,39035400.0,638.65
2016-10-14,637.01,641.28,637.01,58144600.0,640.38
2016-10-13,636.03,638.83,635.03,61620700.0,636.79
2016-10-12,640.87,641.34,635.97,92370200.0,636.19
2016-10-11,619.24,642.08,618.5,103590000.0,641.07
2016-10-10,616.82,621.32,616.2,67481104.0,618.99
2016-10-09,619.17,619.2,616.61,39243400.0,616.75
2016-10-08,617.34,619.85,617.34,42345900.0,619.11
2016-10-07,612.61,617.91,611.82,64071400.0,617.12
2016-10-06,612.47,613.82,611.47,56812100.0,613.02
2016-10-05,610.22,613.81,609.62,68077504.0,612.51
2016-10-04,612.05,612.05,609.48,49801600.0,610.2
2016-10-03,610.97,612.57,610.46,46798300.0,612.13
2016-10-02,613.95,614.01,609.68,39249800.0,610.89
2016-10-01,609.93,615.24,609.93,56357000.0,613.98
2016-09-30,605.72,609.73,604.14,56122400.0,609.73
2016-09-29,605.02,606.82,604.85,55658600.0,605.69
2016-09-28,606.24,606.59,604.61,48722600.0,604.73
2016-09-27,608.02,608.25,604.11,49422400.0,606.17
2016-09-26,600.81,608.14,600.35,59153800.0,608.04
2016-09-25,602.75,603.38,599.71,33977800.0,600.83
2016-09-24,602.96,604.58,602.04,35359500.0,602.63
2016-09-23,596.2,603.21,595.79,51067000.0,602.84
2016-09-22,597.28,598.49,596.21,67085300.0,596.3
2016-09-21,603.59,603.59,595.88,82776200.0,597.15
2016-09-20,609.25,609.53,607.94,72710896.0,608.31
2016-09-19,609.87,610.93,608.27,54796400.0,609.23
2016-09-18,606.28,610.16,605.86,48679400.0,609.87
2016-09-17,607.22,607.86,605.19,37140300.0,605.98
2016-09-16,607.25,609.26,606.73,64963400.0,606.97
2016-09-15,610.59,611.09,607.16,59464600.0,607.16
2016-09-14,608.84,611.95,608.41,47877700.0,610.68
2016-09-13,608.03,611.19,606.92,86920600.0,609.24
2016-09-12,607.01,608.46,605.41,72812304.0,608.24
2016-09-11,623.42,628.82,600.51,73610800.0,606.72
2016-09-10,622.93,625.09,622.4,45016800.0,623.51
2016-09-09,626.35,626.83,620.26,64550200.0,622.86
2016-09-08,614.64,628.77,613.84,86713000.0,626.32
2016-09-07,610.57,614.54,608.51,75032400.0,614.54
2016-09-06,606.51,610.83,605.09,78529104.0,610.44
2016-09-05,608.99,609.05,602.24,82446800.0,606.59
2016-09-04,598.59,611.84,596.85,97942896.0,608.63
2016-09-03,575.55,599.5,574.06,159014000.0,598.21
2016-09-02,572.41,575.64,570.81,79910800.0,575.54
2016-09-01,575.55,576.31,571.81,76923400.0,572.3
2016-08-31,577.59,577.86,573.64,75840896.0,575.47
2016-08-30,574.11,578.36,574.11,70342400.0,577.5
2016-08-29,574.07,576.28,573.47,110398000.0,574.11
2016-08-28,569.83,574.04,569.74,86301600.0,573.91
2016-08-27,579.45,579.84,568.63,59698300.0,569.95
2016-08-26,577.75,580.62,576.86,48856800.0,579.65
2016-08-25,580.18,580.45,575.17,136130000.0,577.76
2016-08-24,583.41,583.59,579.85,56328200.0,580.18
2016-08-23,586.77,589.47,581.63,85349200.0,583.41
2016-08-22,581.31,588.45,580.59,72844000.0,586.75
2016-08-21,581.94,584.16,580.22,38299400.0,581.31
2016-08-20,576.08,582.82,575.46,45301400.0,581.7
2016-08-19,574.34,578.24,574.18,50631600.0,575.63
2016-08-18,573.71,577.79,573.43,59896600.0,574.32
2016-08-17,577.76,580.89,571.43,54443000.0,573.22
2016-08-16,567.24,581.74,566.72,58405200.0,577.44
2016-08-15,570.49,573.58,563.24,57262300.0,567.24
2016-08-14,585.59,585.67,564.78,60851100.0,570.47
2016-08-13,587.36,589.77,584.98,43563000.0,585.59
2016-08-12,588.8,589.91,583.81,69218000.0,587.56
2016-08-11,592.12,597.54,589.12,74514400.0,589.12
2016-08-10,587.65,599.98,586.37,102905000.0,592.1
2016-08-09,591.04,591.09,584.79,92228096.0,587.8
2016-08-08,592.74,592.99,588.05,61194100.0,591.05
2016-08-07,587.77,597.51,586.82,82398400.0,592.69
2016-08-06,575.03,588.4,569.47,80797296.0,587.78
2016-08-05,578.28,578.28,569.98,66127900.0,575.04
2016-08-04,566.33,579.5,565.78,125292000.0,578.29
2016-08-03,548.66,573.36,541.55,207982000.0,566.35
2016-08-02,606.4,612.85,531.33,330932992.0,547.47
2016-08-01,624.6,626.12,605.88,121887000.0,606.27
2016-07-31,655.1,655.28,624.36,110818000.0,624.68
2016-07-30,657.01,658.22,654.21,38456100.0,655.05
2016-07-29,655.11,657.8,654.79,60703500.0,656.99
2016-07-28,654.49,657.59,654.49,86428400.0,655.03
2016-07-27,651.63,657.46,648.45,147460992.0,654.35
2016-07-26,654.23,656.22,645.88,225135008.0,651.78
2016-07-25,661.26,661.83,653.4,78176496.0,654.1
2016-07-24,655.41,663.11,652.79,118184000.0,661.28
2016-07-23,650.73,656.37,648.52,69532200.0,655.56
2016-07-22,664.92,666.58,646.72,134169000.0,650.62
2016-07-21,665.23,666.22,660.41,60491800.0,665.01
2016-07-20,672.81,672.93,663.36,94636400.0,665.68
2016-07-19,672.74,673.28,667.63,61203300.0,672.86
2016-07-18,679.81,681.55,668.63,69465000.0,673.11
2016-07-17,661.99,682.36,661.99,74407904.0,679.46
2016-07-16,663.78,666.46,659.33,50330200.0,660.77
2016-07-15,659.17,667.08,659.04,81673104.0,663.26
2016-07-14,652.92,662.9,652.92,98511400.0,658.08
2016-07-13,664.8,668.7,654.47,131449000.0,654.47
2016-07-12,648.28,675.26,646.78,138172992.0,664.55
2016-07-11,648.48,659.63,644.98,107910000.0,647.66
2016-07-10,650.6,652.29,641.26,102532000.0,649.36
2016-07-09,666.38,666.38,633.4,180536000.0,650.96
2016-07-08,640.69,666.71,636.47,141970000.0,666.52
2016-07-07,678.09,682.43,611.83,258091008.0,640.56
2016-07-06,670.42,681.9,670.42,134960992.0,677.33
2016-07-05,683.21,683.49,665.07,130476000.0,670.63
2016-07-04,658.8,683.66,650.51,92008400.0,683.66
2016-07-03,704.97,704.97,649.01,129512000.0,658.66
2016-07-02,676.73,703.7,676.4,112354000.0,703.7
2016-07-01,672.52,686.15,669.59,134431008.0,676.3
2016-06-30,640.59,675.4,636.61,138980000.0,673.34
2016-06-29,644.12,644.68,628.28,142456000.0,639.89
2016-06-28,658.1,659.25,637.77,138384992.0,647.0
2016-06-27,629.35,655.28,620.52,122134000.0,655.28
2016-06-26,665.93,665.98,616.93,109225000.0,629.37
2016-06-25,665.28,691.73,646.56,126656000.0,665.12
2016-06-24,625.58,681.73,625.27,224316992.0,665.3
2016-06-23,597.44,629.33,558.14,253462000.0,623.98
2016-06-22,665.91,678.67,587.48,266392992.0,596.12
2016-06-21,735.88,735.88,639.07,309944000.0,666.65
2016-06-20,763.93,764.08,732.73,174511008.0,737.23
2016-06-19,756.69,766.62,745.63,136184992.0,763.78
2016-06-18,748.76,777.99,733.93,252718000.0,756.23
2016-06-17,768.49,775.36,716.56,363320992.0,748.91
2016-06-16,696.52,773.72,696.52,271633984.0,766.31
2016-06-15,685.68,696.3,672.56,99223800.0,694.47
2016-06-14,704.5,704.5,662.8,186694000.0,685.56
2016-06-13,671.65,716.0,664.49,243295008.0,704.38
2016-06-12,609.68,684.84,607.04,277084992.0,672.78
2016-06-11,578.67,607.12,578.67,82357000.0,606.73
2016-06-10,575.84,579.13,573.33,66991900.0,577.47
2016-06-09,582.2,582.2,570.95,71301000.0,574.63
2016-06-08,577.17,582.84,573.13,80265800.0,581.65
2016-06-07,585.45,590.26,567.51,107770000.0,576.6
2016-06-06,574.6,586.47,574.6,72138896.0,585.54
2016-06-05,573.31,582.81,569.18,68874096.0,574.98
2016-06-04,569.71,590.13,564.24,94925296.0,572.73
2016-06-03,537.68,574.64,536.92,122020000.0,569.19
2016-06-02,536.52,540.35,533.08,60378200.0,537.97
2016-06-01,531.11,543.08,525.64,86061800.0,536.92
2016-05-31,534.19,546.62,520.66,138450000.0,531.39
2016-05-30,528.47,544.35,522.96,87958704.0,533.86
2016-05-29,527.48,553.96,512.18,148736992.0,526.23
2016-05-28,473.03,533.47,472.7,181199008.0,530.04
2016-05-27,453.52,478.15,453.52,164780992.0,473.46
2016-05-26,449.67,453.64,447.9,65203800.0,453.38
2016-05-25,446.06,450.3,446.06,65231000.0,449.6
2016-05-24,444.29,447.1,443.93,65783100.0,445.98
2016-05-23,439.35,444.35,438.82,50582500.0,444.15
2016-05-22,443.22,443.43,439.04,39657600.0,439.32
2016-05-21,442.97,443.78,441.71,42762300.0,443.19
2016-05-20,437.79,444.05,437.39,81987904.0,442.68
2016-05-19,454.52,454.63,438.71,96027400.0,438.71
2016-05-18,453.69,456.0,453.3,86850096.0,454.62
2016-05-17,454.01,455.07,453.61,64100300.0,453.78
2016-05-16,457.59,458.2,452.95,59171500.0,454.16
2016-05-15,455.76,458.69,455.46,28514000.0,457.57
2016-05-14,455.82,456.84,454.79,37209000.0,455.67
2016-05-13,454.85,457.05,453.45,60845000.0,455.67
2016-05-12,452.45,454.95,449.25,59849300.0,454.77
2016-05-11,450.86,454.58,450.86,50605200.0,452.73
2016-05-10,460.52,461.93,448.95,58956100.0,450.89
2016-05-09,458.21,462.48,456.53,55493100.0,460.48
2016-05-08,458.43,459.42,455.98,40315000.0,458.55
2016-05-07,459.64,460.67,457.32,38364500.0,458.54
2016-05-06,447.94,461.38,447.07,72796800.0,459.6
2016-05-05,446.71,448.51,445.88,50440800.0,447.98
2016-05-04,450.18,450.38,445.63,50407300.0,446.72
2016-05-03,444.73,451.1,442.62,59366400.0,450.3
2016-05-02,451.93,452.45,441.78,92127000.0,444.67
2016-05-01,448.48,452.48,447.93,40660100.0,451.88
2016-04-30,455.18,455.59,447.7,69322600.0,448.32
2016-04-29,449.41,455.38,446.02,49258500.0,455.1
2016-04-28,445.04,449.55,436.65,74064704.0,449.01
2016-04-27,466.26,467.08,444.13,93564896.0,444.69
2016-04-26,461.65,467.96,461.62,78971904.0,466.09
2016-04-25,459.12,466.62,453.59,87091800.0,461.43
2016-04-24,450.56,460.15,448.93,68198400.0,458.55
2016-04-23,445.86,450.28,444.33,50485400.0,450.28
2016-04-22,449.69,449.81,444.15,58804400.0,445.74
2016-04-21,441.42,450.55,440.95,68204704.0,449.42
2016-04-20,435.32,443.05,434.41,72890096.0,441.39
2016-04-19,428.7,436.02,428.1,52810500.0,435.51
2016-04-18,427.61,429.27,427.09,55670900.0,428.59
2016-04-17,430.64,431.37,426.08,52125900.0,427.4
2016-04-16,429.58,432.63,428.98,39392800.0,430.57
2016-04-15,424.43,429.93,424.43,54801500.0,429.71
2016-04-14,423.93,425.37,423.01,45281000.0,424.28
2016-04-13,425.63,426.66,422.92,69060400.0,423.73
2016-04-12,422.84,427.28,422.84,70728800.0,425.19
2016-04-11,421.87,422.74,420.53,50747500.0,422.48
2016-04-10,419.59,422.43,419.26,73478600.0,421.56
2016-04-09,420.81,420.89,416.52,49792700.0,419.41
2016-04-08,422.91,425.36,419.64,63454700.0,420.35
2016-04-07,423.62,423.66,420.52,57858600.0,422.74
2016-04-06,424.28,424.53,422.73,59091000.0,423.41
2016-04-05,421.02,424.26,420.61,60718000.0,424.03
2016-04-04,421.3,422.34,419.6,50634300.0,421.44
2016-04-03,421.17,421.58,419.7,38053700.0,420.9
2016-04-02,418.42,422.08,418.42,45681200.0,420.87
2016-04-01,416.76,418.17,415.83,51235700.0,417.96
2016-03-31,415.26,418.37,415.26,60215200.0,416.73
2016-03-30,416.83,416.83,412.5,66034100.0,414.82
2016-03-29,424.3,426.2,412.68,75411504.0,416.52
2016-03-28,426.55,426.86,423.29,68522800.0,424.23
2016-03-27,418.14,428.8,417.71,71229400.0,426.77
2016-03-26,417.36,418.99,416.26,44650400.0,417.95
2016-03-25,416.51,418.08,415.56,52560000.0,417.18
2016-03-24,418.42,418.68,415.49,68346704.0,416.39
2016-03-23,418.16,419.27,417.36,61444200.0,418.04
2016-03-22,413.13,418.38,412.53,66813300.0,418.09
2016-03-21,413.42,413.42,410.38,61655400.0,413.31
2016-03-20,410.4,414.63,410.4,45947900.0,413.76
2016-03-19,409.27,410.98,407.23,58423000.0,410.44
2016-03-18,420.55,420.55,406.14,104940000.0,409.55
2016-03-17,417.89,421.0,417.89,83528600.0,420.62
2016-03-16,416.89,417.69,415.91,65185800.0,417.01
2016-03-15,416.39,418.13,414.98,66781700.0,416.83
2016-03-14,414.2,416.68,414.2,95259400.0,416.44
2016-03-13,411.65,416.6,411.64,74322800.0,414.07
2016-03-12,421.61,421.8,410.09,92712896.0,411.62
2016-03-11,417.24,423.93,417.01,73969696.0,421.69
2016-03-10,414.74,417.51,413.25,81022896.0,417.13
2016-03-09,413.89,416.03,411.61,70012304.0,414.86
2016-03-08,414.46,416.24,411.09,70311696.0,413.97
2016-03-07,407.76,415.92,406.31,85762400.0,414.32
2016-03-06,400.52,411.91,395.78,91212496.0,407.71
2016-03-05,410.78,411.26,394.04,135384992.0,400.57
2016-03-04,421.84,425.18,410.94,90856096.0,410.94
2016-03-03,423.91,425.37,419.41,100484000.0,421.65
2016-03-02,435.13,435.92,423.99,74955296.0,423.99
2016-03-01,437.92,439.65,432.32,74895800.0,435.12
2016-02-29,433.44,441.51,431.69,60694700.0,437.7
2016-02-28,432.57,435.68,423.82,53033400.0,433.5
2016-02-27,432.84,434.23,428.1,41893600.0,432.52
2016-02-26,424.63,432.15,421.62,61486000.0,432.15
2016-02-25,425.04,427.72,420.42,70798000.0,424.54
2016-02-24,420.96,425.55,413.91,67743696.0,424.95
2016-02-23,438.26,439.86,417.82,85244896.0,420.74
2016-02-22,438.99,439.05,432.92,85385200.0,437.75
2016-02-21,437.77,448.05,429.08,89820704.0,438.8
2016-02-20,421.6,441.98,421.6,93992096.0,437.16
2016-02-19,422.73,423.1,417.6,55711300.0,420.79
2016-02-18,416.57,426.0,415.64,76752600.0,422.37
2016-02-17,407.66,421.17,406.78,83193600.0,416.32
2016-02-16,401.43,408.95,401.43,73093104.0,407.49
2016-02-15,407.57,410.38,397.75,74070496.0,400.18
2016-02-14,392.93,407.23,392.93,74469800.0,407.23
2016-02-13,384.64,391.86,384.64,61911700.0,391.86
2016-02-12,379.69,384.95,379.6,67042800.0,384.26
2016-02-11,382.11,383.13,376.4,74375600.0,379.65
2016-02-10,376.15,385.48,375.78,85130896.0,381.65
2016-02-09,373.42,377.25,372.9,55318500.0,376.03
2016-02-08,376.76,379.88,373.33,47671100.0,373.45
2016-02-07,376.51,380.87,374.9,37076300.0,376.62
2016-02-06,386.59,386.63,372.39,49249300.0,376.52
2016-02-05,388.9,391.09,385.57,43825000.0,386.55
2016-02-04,370.17,391.61,369.99,69285504.0,389.59
2016-02-03,374.65,374.95,368.05,45933400.0,369.95
2016-02-02,372.92,375.88,372.92,40378700.0,374.45
2016-02-01,369.35,378.07,367.96,51656700.0,373.06
2016-01-31,378.29,380.35,367.83,37894300.0,368.77
2016-01-30,378.86,380.92,376.49,30284400.0,378.26
2016-01-29,380.11,384.38,365.45,86125296.0,379.47
2016-01-28,395.15,395.5,379.73,59247900.0,380.29
2016-01-27,392.44,396.84,391.78,47424400.0,394.97
